-6.629200787500000303e-02 2.000000000000000000e+00
-6.579200787499997483e-02 1.000000000000000000e+00
-6.529200787499997438e-02 2.000000000000000000e+00
-6.479200787499994618e-02 5.000000000000000000e+00
-6.429200787499994574e-02 1.000000000000000000e+00
-6.379200787499991754e-02 6.000000000000000000e+00
-6.329200787499991709e-02 1.000000000000000000e+00
-6.279200787499988889e-02 1.000000000000000000e+00
-6.229200787499988151e-02 6.000000000000000000e+00
-6.179200787499986719e-02 1.000000000000000000e+00
-6.129200787499985287e-02 3.000000000000000000e+00
-6.079200787499983855e-02 1.000000000000000000e+00
-6.029200787499982422e-02 4.000000000000000000e+00
-5.979200787499980990e-02 2.000000000000000000e+00
-5.929200787499979558e-02 3.000000000000000000e+00
-5.879200787499978126e-02 2.000000000000000000e+00
-5.829200787499976694e-02 3.000000000000000000e+00
-5.779200787499975261e-02 1.000000000000000000e+00
-5.729200787499973829e-02 2.000000000000000000e+00
-5.679200787499972397e-02 2.000000000000000000e+00
-5.629200787499970965e-02 7.000000000000000000e+00
-5.579200787499969533e-02 2.000000000000000000e+00
-5.529200787499968101e-02 7.000000000000000000e+00
-5.479200787499966668e-02 0.000000000000000000e+00
-5.429200787499965236e-02 4.000000000000000000e+00
-5.379200787499963804e-02 1.000000000000000000e+00
-5.329200787499962372e-02 1.000000000000000000e+00
-5.279200787499960940e-02 3.000000000000000000e+00
-5.229200787499959507e-02 3.000000000000000000e+00
-5.179200787499958075e-02 2.000000000000000000e+00
-5.129200787499956643e-02 3.000000000000000000e+00
-5.079200787499955211e-02 0.000000000000000000e+00
-5.029200787499953779e-02 5.000000000000000000e+00
-4.979200787499952346e-02 2.000000000000000000e+00
-4.929200787499950914e-02 2.000000000000000000e+00
-4.879200787499949482e-02 4.000000000000000000e+00
-4.829200787499948050e-02 4.000000000000000000e+00
-4.779200787499946618e-02 0.000000000000000000e+00
-4.729200787499945186e-02 1.000000000000000000e+00
-4.679200787499943753e-02 9.000000000000000000e+00
-4.629200787499942321e-02 6.000000000000000000e+00
-4.579200787499940889e-02 3.000000000000000000e+00
-4.529200787499939457e-02 4.000000000000000000e+00
-4.479200787499938025e-02 5.000000000000000000e+00
-4.429200787499936592e-02 1.000000000000000000e+00
-4.379200787499935160e-02 3.000000000000000000e+00
-4.329200787499933728e-02 4.000000000000000000e+00
-4.279200787499932296e-02 2.000000000000000000e+00
-4.229200787499930864e-02 2.000000000000000000e+00
-4.179200787499929431e-02 5.000000000000000000e+00
-4.129200787499927999e-02 4.000000000000000000e+00
-4.079200787499926567e-02 2.000000000000000000e+00
-4.029200787499925135e-02 1.000000000000000000e+00
-3.979200787499923703e-02 0.000000000000000000e+00
-3.929200787499922271e-02 2.000000000000000000e+00
-3.879200787499920838e-02 4.000000000000000000e+00
-3.829200787499919406e-02 4.000000000000000000e+00
-3.779200787499917974e-02 2.000000000000000000e+00
-3.729200787499916542e-02 4.000000000000000000e+00
-3.679200787499915110e-02 2.000000000000000000e+00
-3.629200787499913677e-02 2.000000000000000000e+00
-3.579200787499912245e-02 2.000000000000000000e+00
-3.529200787499910813e-02 2.000000000000000000e+00
-3.479200787499909381e-02 2.000000000000000000e+00
-3.429200787499907949e-02 3.000000000000000000e+00
-3.379200787499906516e-02 0.000000000000000000e+00
-3.329200787499905084e-02 5.000000000000000000e+00
-3.279200787499903652e-02 2.000000000000000000e+00
-3.229200787499902220e-02 3.000000000000000000e+00
-3.179200787499900788e-02 4.000000000000000000e+00
-3.129200787499899356e-02 4.000000000000000000e+00
-3.079200787499897923e-02 2.000000000000000000e+00
-3.029200787499896491e-02 2.000000000000000000e+00
-2.979200787499895059e-02 2.000000000000000000e+00
-2.929200787499893627e-02 3.000000000000000000e+00
-2.879200787499892195e-02 5.000000000000000000e+00
-2.829200787499890762e-02 3.000000000000000000e+00
-2.779200787499889330e-02 4.000000000000000000e+00
-2.729200787499887898e-02 3.000000000000000000e+00
-2.679200787499886466e-02 0.000000000000000000e+00
-2.629200787499885034e-02 2.000000000000000000e+00
-2.579200787499883601e-02 3.000000000000000000e+00
-2.529200787499882169e-02 7.000000000000000000e+00
-2.479200787499880737e-02 3.000000000000000000e+00
-2.429200787499879305e-02 5.000000000000000000e+00
-2.379200787499877873e-02 5.000000000000000000e+00
-2.329200787499876441e-02 6.000000000000000000e+00
-2.279200787499875008e-02 7.000000000000000000e+00
-2.229200787499873576e-02 7.000000000000000000e+00
-2.179200787499872144e-02 8.000000000000000000e+00
-2.129200787499870712e-02 1.600000000000000000e+01
-2.079200787499869280e-02 4.000000000000000000e+00
-2.029200787499867847e-02 1.300000000000000000e+01
-1.979200787499866415e-02 1.200000000000000000e+01
-1.929200787499864983e-02 9.000000000000000000e+00
-1.879200787499863551e-02 1.300000000000000000e+01
-1.829200787499862119e-02 1.400000000000000000e+01
-1.779200787499860686e-02 1.100000000000000000e+01
-1.729200787499859254e-02 1.400000000000000000e+01
-1.679200787499857822e-02 1.000000000000000000e+01
-1.629200787499856390e-02 2.100000000000000000e+01
-1.579200787499854958e-02 6.000000000000000000e+00
-1.529200787499853526e-02 1.300000000000000000e+01
-1.479200787499852093e-02 1.900000000000000000e+01
-1.429200787499850661e-02 1.200000000000000000e+01
-1.379200787499849229e-02 1.100000000000000000e+01
-1.329200787499847797e-02 1.700000000000000000e+01
-1.279200787499846365e-02 1.100000000000000000e+01
-1.229200787499844932e-02 1.700000000000000000e+01
-1.179200787499843500e-02 1.000000000000000000e+01
-1.129200787499842068e-02 6.000000000000000000e+00
-1.079200787499840636e-02 1.200000000000000000e+01
-1.029200787499839204e-02 1.600000000000000000e+01
-9.792007874998377714e-03 1.200000000000000000e+01
-9.292007874998363393e-03 1.500000000000000000e+01
-8.792007874998349071e-03 1.600000000000000000e+01
-8.292007874998334749e-03 1.500000000000000000e+01
-7.792007874998320427e-03 1.500000000000000000e+01
-7.292007874998306105e-03 2.200000000000000000e+01
-6.792007874998291783e-03 1.900000000000000000e+01
-6.292007874998277461e-03 1.300000000000000000e+01
-5.792007874998263139e-03 2.200000000000000000e+01
-5.292007874998248818e-03 1.600000000000000000e+01
-4.792007874998234496e-03 1.600000000000000000e+01
-4.292007874998220174e-03 1.300000000000000000e+01
-3.792007874998198913e-03 1.100000000000000000e+01
-3.292007874998198469e-03 1.100000000000000000e+01
-2.792007874998170269e-03 8.000000000000000000e+00
-2.292007874998169825e-03 1.200000000000000000e+01
-1.792007874998141626e-03 1.000000000000000000e+01
-1.292007874998141181e-03 7.000000000000000000e+00
-7.920078749981129818e-04 6.000000000000000000e+00
-2.920078749981125377e-04 1.400000000000000000e+01
2.079921250019156620e-04 1.100000000000000000e+01
7.079921250019161061e-04 3.000000000000000000e+00
1.207992125001944306e-03 9.000000000000000000e+00
1.707992125001944750e-03 7.000000000000000000e+00
2.207992125001972950e-03 1.000000000000000000e+01
2.707992125001973394e-03 7.000000000000000000e+00
3.207992125002001593e-03 7.000000000000000000e+00
3.707992125002002037e-03 9.000000000000000000e+00
4.207992125002030237e-03 7.000000000000000000e+00
4.707992125002030681e-03 4.000000000000000000e+00
5.207992125002058881e-03 5.000000000000000000e+00
5.707992125002059325e-03 4.000000000000000000e+00
6.207992125002087525e-03 3.000000000000000000e+00
6.707992125002087969e-03 2.000000000000000000e+00
7.207992125002116168e-03 4.000000000000000000e+00
7.707992125002116612e-03 9.000000000000000000e+00
8.207992125002144812e-03 5.000000000000000000e+00
8.707992125002145256e-03 5.000000000000000000e+00
9.207992125002173456e-03 5.000000000000000000e+00
9.707992125002173900e-03 9.000000000000000000e+00
1.020799212500220210e-02 4.000000000000000000e+00
1.070799212500220254e-02 1.000000000000000000e+00
1.120799212500223074e-02 7.000000000000000000e+00
1.170799212500223119e-02 4.000000000000000000e+00
1.220799212500225939e-02 7.000000000000000000e+00
1.270799212500225983e-02 7.000000000000000000e+00
1.320799212500228803e-02 7.000000000000000000e+00
1.370799212500228847e-02 4.000000000000000000e+00
1.420799212500231667e-02 9.000000000000000000e+00
1.470799212500231712e-02 5.000000000000000000e+00
1.520799212500234532e-02 7.000000000000000000e+00
1.570799212500234576e-02 6.000000000000000000e+00
1.620799212500237396e-02 6.000000000000000000e+00
1.670799212500237441e-02 6.000000000000000000e+00
1.720799212500240261e-02 7.000000000000000000e+00
1.770799212500240305e-02 5.000000000000000000e+00
1.820799212500243125e-02 5.000000000000000000e+00
1.870799212500243169e-02 3.000000000000000000e+00
1.920799212500245989e-02 4.000000000000000000e+00
1.970799212500246034e-02 7.000000000000000000e+00
2.020799212500248854e-02 7.000000000000000000e+00
2.070799212500248898e-02 6.000000000000000000e+00
2.120799212500251718e-02 9.000000000000000000e+00
2.170799212500251762e-02 6.000000000000000000e+00
2.220799212500254582e-02 1.000000000000000000e+01
2.270799212500254627e-02 5.000000000000000000e+00
2.320799212500257447e-02 3.000000000000000000e+00
2.370799212500257491e-02 7.000000000000000000e+00
2.420799212500260311e-02 7.000000000000000000e+00
2.470799212500260356e-02 4.000000000000000000e+00
2.520799212500263176e-02 4.000000000000000000e+00
2.570799212500263220e-02 1.000000000000000000e+00
2.620799212500266040e-02 5.000000000000000000e+00
2.670799212500266084e-02 5.000000000000000000e+00
2.720799212500268904e-02 4.000000000000000000e+00
2.770799212500268949e-02 5.000000000000000000e+00
2.820799212500271769e-02 7.000000000000000000e+00
2.870799212500271813e-02 7.000000000000000000e+00
2.920799212500274633e-02 2.000000000000000000e+00
2.970799212500274677e-02 4.000000000000000000e+00
3.020799212500277497e-02 5.000000000000000000e+00
3.070799212500277542e-02 3.000000000000000000e+00
3.120799212500280362e-02 7.000000000000000000e+00
3.170799212500280406e-02 5.000000000000000000e+00
3.220799212500283226e-02 4.000000000000000000e+00
3.270799212500283271e-02 2.000000000000000000e+00
3.320799212500286091e-02 2.000000000000000000e+00
3.370799212500286135e-02 2.000000000000000000e+00
3.420799212500288955e-02 3.000000000000000000e+00
3.470799212500288999e-02 3.000000000000000000e+00
3.520799212500291819e-02 5.000000000000000000e+00
3.570799212500291864e-02 3.000000000000000000e+00
3.620799212500294684e-02 2.000000000000000000e+00
3.670799212500294728e-02 4.000000000000000000e+00
3.720799212500297548e-02 2.000000000000000000e+00
3.770799212500297592e-02 3.000000000000000000e+00
3.820799212500300412e-02 1.000000000000000000e+00
3.870799212500300457e-02 4.000000000000000000e+00
3.920799212500303277e-02 2.000000000000000000e+00
3.970799212500303321e-02 4.000000000000000000e+00
4.020799212500306141e-02 4.000000000000000000e+00
4.070799212500306186e-02 2.000000000000000000e+00
4.120799212500309006e-02 1.000000000000000000e+00
4.170799212500309050e-02 0.000000000000000000e+00
4.220799212500311870e-02 9.000000000000000000e+00
4.270799212500311914e-02 6.000000000000000000e+00
4.320799212500314734e-02 4.000000000000000000e+00
4.370799212500314779e-02 4.000000000000000000e+00
4.420799212500317599e-02 3.000000000000000000e+00
4.470799212500317643e-02 2.000000000000000000e+00
4.520799212500320463e-02 4.000000000000000000e+00
4.570799212500320508e-02 3.000000000000000000e+00
4.620799212500323327e-02 3.000000000000000000e+00
4.670799212500323372e-02 4.000000000000000000e+00
4.720799212500326192e-02 4.000000000000000000e+00
4.770799212500326236e-02 2.000000000000000000e+00
4.820799212500329056e-02 7.000000000000000000e+00
4.870799212500329101e-02 1.200000000000000000e+01
4.920799212500331921e-02 4.000000000000000000e+00
4.970799212500331965e-02 5.000000000000000000e+00
5.020799212500334785e-02 5.000000000000000000e+00
5.070799212500334829e-02 2.000000000000000000e+00
5.120799212500337649e-02 5.000000000000000000e+00
5.170799212500337694e-02 0.000000000000000000e+00
5.220799212500340514e-02 5.000000000000000000e+00
5.270799212500340558e-02 3.000000000000000000e+00
5.320799212500343378e-02 3.000000000000000000e+00
5.370799212500343423e-02 5.000000000000000000e+00
5.420799212500346242e-02 7.000000000000000000e+00
5.470799212500346287e-02 3.000000000000000000e+00
5.520799212500349107e-02 6.000000000000000000e+00
5.570799212500349151e-02 3.000000000000000000e+00
5.620799212500351971e-02 4.000000000000000000e+00
5.670799212500352016e-02 3.000000000000000000e+00
5.720799212500354836e-02 3.000000000000000000e+00
5.770799212500354880e-02 4.000000000000000000e+00
5.820799212500357700e-02 1.000000000000000000e+00
5.870799212500357744e-02 3.000000000000000000e+00
5.920799212500360564e-02 3.000000000000000000e+00
5.970799212500360609e-02 2.000000000000000000e+00
6.020799212500360653e-02 4.000000000000000000e+00
6.070799212500363473e-02 3.000000000000000000e+00
6.120799212500366293e-02 2.000000000000000000e+00
6.170799212500366338e-02 4.000000000000000000e+00
6.220799212500366382e-02 1.000000000000000000e+00
6.270799212500369202e-02 6.000000000000000000e+00
6.320799212500372022e-02 2.000000000000000000e+00
